1.0 0.0 0.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.184 15.0 8.0 15.0 1.0 0.0 4.0 1.0 1.0 5.0 0.0 7.0 6.0 0.0 0.0 2.0 1.0 6.0 4.0 2.0 2.0 1.0 1.0 8.0 9.0 2.0 4.0 0.0 3.0 0.0 1.0 6.0 8.0 2.0 2.0 11.0 0.0 0.0 2.0 4.0 4.0 4.0 2.0 4.0 3.0 1.0 0.0 1.0 1.0 4.0 0.0 1.0 1.0 1.0 0.0 6.0 0.0 0.0 4.0 0.0 1.0 2.0 3.0 0.0 1.0 1.0 1.0 1.0 2.0 0.0 5.0 4.0 1.0 0.0 1.0 2.0 1.0 4.0 1.0 2.0 1.0 0.0 0.0 7.0 1.0 0.0 0.0 3.0 0.0 1.0 0.0 6.0 0.0 2.0 0.0 0.0 1.0 2.0 ,1361802106906
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 0.5 0.3 1.0 1814.0 3.0 1.0 0.0 5.0 6.0 5.0 3.0 2.0 2.0 4.0 6.0 1.0 0.0 3.0 1.0 10.0 1.0 4.0 1.0 8.0 1.0 2.0 2.0 5.0 0.0 2.0 7.0 4.0 2.0 1.0 5.0 3.0 52.0 3.0 45.0 ,1277865341018
1.0 0.0 0.0 0.0 62.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 0.184 15.0 8.0 15.0 6.0 5.0 0.0 6.0 2.0 3.0 1.0 1.0 1.0 4.0 4.0 3.0 11.0 1.0 8.0 3.0 4.0 1.0 1.0 4.0 5.0 3.0 1.0 1.0 1.0 1.0 3.0 6.0 2.0 2.0 0.0 6.0 5.0 1.0 1.0 0.0 0.0 4.0 4.0 0.0 0.0 1.0 1.0 2.0 0.0 2.0 2.0 1.0 2.0 0.0 3.0 1.0 3.0 1.0 2.0 1.0 3.0 4.0 3.0 1.0 1.0 5.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 3.0 2.0 0.0 0.0 1.0 3.0 0.0 3.0 1.0 2.0 3.0 7.0 4.0 0.0 0.0 1.0 2.0 1.0 3.0 1.0 1.0 1.0 ,1576749084248
1.0 0.0 0.0 0.0 62.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.184 15.0 8.0 15.0 5.0 1.0 3.0 0.0 1.0 6.0 7.0 3.0 0.0 0.0 10.0 2.0 4.0 1.0 3.0 5.0 2.0 3.0 3.0 5.0 5.0 0.0 4.0 2.0 2.0 0.0 2.0 0.0 5.0 7.0 4.0 5.0 1.0 0.0 0.0 3.0 0.0 1.0 4.0 1.0 2.0 1.0 0.0 2.0 2.0 1.0 1.0 3.0 1.0 12.0 0.0 1.0 3.0 1.0 1.0 1.0 1.0 3.0 0.0 1.0 1.0 1.0 3.0 1.0 0.0 3.0 0.0 0.0 3.0 1.0 10.0 1.0 2.0 1.0 4.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0 3.0 0.0 0.0 2.0 3.0 0.0 4.0 1.0 1.0 2.0 1.0 2.0 ,1099560654343
1.0 0.0 0.0 0.0 3.0 1.0 1.0 0.0 4.0 3.1 1.0 2912.0 1.0 0.0 1.0 2.0 0.0 5.0 1.0 2.0 1.0 1.0 2.0 3.0 6.0 4.0 3.0 0.0 5.0 3.0 3.0 0.0 3.0 4.0 5.0 14.0 1.0 2.0 1.0 3.0 7.0 8.0 6.0 3.0 85.0 4.0 11.0 ,13648974170333
1.0 0.0 0.0 0.0 3.0 1.0 1.0 0.0 4.0 3.1 1.0 2912.0 5.0 1.0 4.0 2.0 4.0 2.0 3.0 1.0 15.0 4.0 3.0 5.0 4.0 2.0 0.0 6.0 1.0 2.0 0.0 2.0 2.0 1.0 7.0 1.0 0.0 3.0 0.0 1.0 1.0 14.0 0.0 4.0 80.0 18.0 2.0 ,5732646589162
1.0 0.0 0.0 0.0 3.0 0.0 1.0 0.0 4.0 3.1 1.0 2912.0 4.0 1.0 0.0 4.0 0.0 1.0 3.0 1.0 7.0 0.0 2.0 2.0 2.0 5.0 6.0 0.0 2.0 6.0 2.0 1.0 5.0 0.0 4.0 13.0 12.0 2.0 7.0 2.0 2.0 1.0 2.0 1.0 0.0 68.0 32.0 ,10439521318522
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 0.5 0.3 1.0 1814.0 12.0 2.0 4.0 2.0 8.0 4.0 1.0 7.0 0.0 8.0 0.0 7.0 0.0 2.0 4.0 4.0 1.0 2.0 6.0 8.0 4.0 6.0 2.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 21.0 1.0 78.0 ,1097146096638
1.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 4.0 3.1 1.0 2912.0 3.0 3.0 5.0 2.0 8.0 0.0 4.0 1.0 4.0 4.0 8.0 4.0 6.0 0.0 0.0 5.0 3.0 5.0 7.0 2.0 1.0 0.0 4.0 2.0 2.0 4.0 1.0 0.0 5.0 1.0 4.0 2.0 71.0 12.0 17.0 ,5366182646694
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 4.0 3.1 1.0 2912.0 3.0 12.0 2.0 0.0 2.0 1.0 9.0 2.0 1.0 2.0 2.0 2.0 6.0 7.0 3.0 1.0 1.0 5.0 7.0 6.0 2.0 1.0 1.0 5.0 1.0 4.0 3.0 1.0 1.0 1.0 5.0 1.0 32.0 49.0 19.0 ,6071605932945
1.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 4.0 3.1 1.0 2912.0 12.0 2.0 1.0 8.0 0.0 1.0 0.0 4.0 1.0 1.0 1.0 2.0 5.0 5.0 1.0 5.0 1.0 1.0 4.0 2.0 13.0 1.0 3.0 7.0 3.0 3.0 0.0 0.0 1.0 7.0 2.0 3.0 40.0 46.0 14.0 ,7971420995294
1.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 4.0 3.1 1.0 2912.0 3.0 5.0 4.0 6.0 0.0 4.0 2.0 0.0 13.0 0.0 0.0 7.0 2.0 8.0 0.0 3.0 2.0 3.0 5.0 1.0 3.0 0.0 4.0 5.0 3.0 2.0 3.0 1.0 0.0 8.0 2.0 1.0 81.0 9.0 10.0 ,6571192048100
1.0 0.0 0.0 0.0 3.0 0.0 0.0 1.0 4.0 3.1 1.0 2912.0 2.0 6.0 1.0 2.0 0.0 4.0 2.0 1.0 11.0 1.0 2.0 0.0 1.0 1.0 5.0 2.0 0.0 4.0 1.0 4.0 8.0 5.0 5.0 2.0 1.0 1.0 4.0 9.0 4.0 3.0 7.0 1.0 28.0 45.0 27.0 ,7720683936271
1.0 0.0 0.0 0.0 3.0 0.0 0.0 1.0 0.5 0.3 1.0 1814.0 3.0 5.0 7.0 0.0 9.0 1.0 4.0 4.0 3.0 4.0 2.0 1.0 7.0 1.0 2.0 3.0 1.0 0.0 5.0 2.0 7.0 1.0 3.0 0.0 2.0 1.0 4.0 0.0 2.0 1.0 0.0 15.0 67.0 26.0 7.0 ,856964615268
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 0.5 0.3 1.0 1814.0 3.0 1.0 3.0 1.0 1.0 7.0 8.0 2.0 2.0 1.0 2.0 1.0 5.0 11.0 3.0 1.0 3.0 2.0 1.0 1.0 1.0 2.0 11.0 2.0 2.0 7.0 0.0 1.0 0.0 13.0 1.0 1.0 44.0 10.0 46.0 ,1681881645537
1.0 0.0 0.0 0.0 3.0 0.0 0.0 1.0 0.5 0.3 1.0 1814.0 3.0 1.0 1.0 3.0 4.0 3.0 2.0 5.0 6.0 5.0 5.0 2.0 4.0 1.0 0.0 4.0 1.0 1.0 1.0 4.0 4.0 3.0 4.0 1.0 17.0 2.0 0.0 1.0 3.0 3.0 3.0 3.0 47.0 40.0 13.0 ,1004671634117
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 4.0 3.1 1.0 2912.0 0.0 4.0 1.0 0.0 1.0 20.0 5.0 2.0 3.0 1.0 8.0 3.0 1.0 2.0 8.0 1.0 2.0 1.0 3.0 4.0 2.0 1.0 1.0 2.0 5.0 1.0 1.0 5.0 1.0 7.0 0.0 4.0 12.0 49.0 39.0 ,3233400043181
1.0 0.0 0.0 0.0 3.0 0.0 1.0 0.0 0.5 0.3 1.0 1814.0 2.0 1.0 5.0 0.0 4.0 3.0 7.0 4.0 1.0 5.0 8.0 1.0 8.0 3.0 0.0 1.0 5.0 4.0 1.0 2.0 6.0 1.0 3.0 7.0 4.0 1.0 1.0 1.0 2.0 0.0 4.0 5.0 74.0 17.0 9.0 ,1443668074121
1.0 0.0 0.0 0.0 62.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.184 15.0 8.0 15.0 11.0 3.0 2.0 0.0 5.0 4.0 0.0 2.0 2.0 6.0 4.0 2.0 3.0 3.0 2.0 2.0 6.0 1.0 0.0 3.0 0.0 9.0 3.0 1.0 2.0 0.0 2.0 6.0 1.0 4.0 5.0 6.0 0.0 3.0 1.0 0.0 2.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 5.0 1.0 0.0 0.0 3.0 2.0 1.0 5.0 1.0 2.0 3.0 2.0 6.0 3.0 2.0 4.0 3.0 1.0 1.0 1.0 1.0 5.0 2.0 0.0 2.0 6.0 3.0 2.0 3.0 2.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 2.0 1.0 0.0 0.0 2.0 1.0 0.0 3.0 ,1908945160718
1.0 0.0 0.0 0.0 3.0 0.0 1.0 0.0 4.0 3.1 1.0 2912.0 12.0 1.0 6.0 2.0 10.0 0.0 11.0 1.0 0.0 3.0 3.0 7.0 2.0 1.0 1.0 1.0 3.0 3.0 5.0 1.0 2.0 1.0 0.0 4.0 3.0 4.0 1.0 0.0 4.0 7.0 0.0 1.0 27.0 21.0 52.0 ,5420411516858
1.0 0.0 0.0 0.0 62.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.184 15.0 8.0 15.0 2.0 0.0 2.0 3.0 12.0 5.0 4.0 0.0 3.0 1.0 3.0 3.0 0.0 1.0 8.0 0.0 4.0 6.0 2.0 5.0 1.0 10.0 4.0 7.0 3.0 3.0 4.0 0.0 2.0 1.0 0.0 1.0 0.0 8.0 0.0 2.0 1.0 0.0 3.0 3.0 0.0 1.0 0.0 5.0 0.0 2.0 3.0 1.0 1.0 1.0 0.0 4.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 2.0 0.0 2.0 1.0 1.0 2.0 5.0 4.0 1.0 0.0 0.0 1.0 1.0 1.0 4.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 3.0 5.0 1.0 1.0 1.0 0.0 4.0 1.0 0.0 4.0 ,2266584057336
1.0 0.0 0.0 0.0 62.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.184 15.0 8.0 15.0 2.0 0.0 2.0 3.0 12.0 5.0 4.0 0.0 3.0 1.0 3.0 3.0 0.0 1.0 8.0 0.0 4.0 6.0 2.0 5.0 1.0 10.0 4.0 7.0 3.0 3.0 4.0 0.0 2.0 1.0 0.0 1.0 0.0 8.0 0.0 2.0 1.0 0.0 3.0 3.0 0.0 1.0 0.0 5.0 0.0 2.0 3.0 1.0 1.0 1.0 0.0 4.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 2.0 0.0 2.0 1.0 1.0 2.0 5.0 4.0 1.0 0.0 0.0 1.0 1.0 1.0 4.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 3.0 5.0 1.0 1.0 1.0 0.0 4.0 1.0 0.0 4.0 ,1261849940971
1.0 0.0 0.0 0.0 3.0 0.0 1.0 1.0 0.5 0.3 1.0 1814.0 4.0 1.0 12.0 4.0 1.0 7.0 2.0 5.0 0.0 1.0 1.0 2.0 7.0 6.0 2.0 5.0 2.0 2.0 0.0 2.0 2.0 2.0 3.0 3.0 10.0 1.0 3.0 4.0 3.0 1.0 0.0 2.0 65.0 30.0 5.0 ,1259015748511
1.0 0.0 0.0 0.0 62.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.184 15.0 8.0 15.0 0.0 8.0 2.0 3.0 0.0 1.0 8.0 2.0 1.0 1.0 1.0 0.0 1.0 0.0 5.0 8.0 2.0 3.0 2.0 2.0 11.0 5.0 3.0 0.0 5.0 12.0 0.0 4.0 5.0 0.0 1.0 4.0 2.0 1.0 1.0 0.0 3.0 1.0 4.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 5.0 4.0 0.0 0.0 2.0 3.0 7.0 1.0 1.0 2.0 5.0 0.0 2.0 0.0 1.0 1.0 1.0 1.0 4.0 2.0 1.0 1.0 1.0 4.0 0.0 2.0 1.0 0.0 0.0 4.0 0.0 1.0 3.0 3.0 0.0 1.0 3.0 1.0 1.0 1.0 2.0 1.0 2.0 1.0 1.0 3.0 0.0 4.0 ,1816982762601
1.0 0.0 0.0 0.0 62.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.184 15.0 8.0 15.0 1.0 7.0 2.0 3.0 3.0 1.0 0.0 2.0 1.0 0.0 8.0 9.0 9.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 3.0 9.0 8.0 3.0 5.0 1.0 5.0 2.0 1.0 6.0 3.0 1.0 0.0 1.0 1.0 3.0 0.0 1.0 1.0 0.0 4.0 1.0 2.0 0.0 0.0 2.0 2.0 2.0 0.0 2.0 0.0 1.0 2.0 2.0 3.0 1.0 3.0 0.0 1.0 1.0 6.0 5.0 4.0 2.0 1.0 1.0 2.0 1.0 4.0 1.0 2.0 2.0 0.0 1.0 0.0 3.0 0.0 1.0 1.0 2.0 5.0 1.0 1.0 0.0 2.0 5.0 1.0 0.0 0.0 5.0 1.0 0.0 3.0 ,2750846876842
1.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 4.0 3.1 1.0 2912.0 1.0 1.0 8.0 4.0 2.0 2.0 1.0 5.0 3.0 1.0 1.0 1.0 1.0 2.0 1.0 0.0 6.0 1.0 1.0 4.0 0.0 1.0 11.0 11.0 10.0 6.0 2.0 1.0 2.0 3.0 6.0 1.0 0.0 85.0 15.0 ,12437025572813
1.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 4.0 3.1 1.0 2912.0 4.0 1.0 1.0 8.0 2.0 3.0 1.0 2.0 2.0 8.0 2.0 1.0 4.0 3.0 0.0 11.0 0.0 3.0 2.0 4.0 2.0 5.0 1.0 3.0 2.0 5.0 0.0 3.0 5.0 4.0 0.0 8.0 22.0 74.0 4.0 ,6058017115777
